0	DECREASES	12120
0	INCREASES	119
10121	INCREASES	7178
103	INCREASES	33656
10375	INCREASES	25234
10383	INCREASES	13902
10385	INCREASES	10354
10387	INCREASES	10334
10387	INCREASES	14907
10387	INCREASES	19412
10387	INCREASES	23958
10387	INCREASES	6660
10387	INCREASES	7074
10387	INCREASES	9944
10388	INCREASES	19140
10388	INCREASES	19551
10388	INCREASES	6814
10390	DIRECTLY_INCREASES	200
10390	DIRECTLY_INCREASES	7610
10392	DECREASES	372
10393	DECREASES	22520
10395	INCREASES	23504
10397	INCREASES	7524
10399	INCREASES	27073
10400	INCREASES	19400
10401	INCREASES	31049
10401	INCREASES	3839
10402	INCREASES	10041
10402	INCREASES	10264
10402	INCREASES	14852
10402	INCREASES	19211
10402	INCREASES	19622
10402	INCREASES	6859
10402	INCREASES	7085
10403	INCREASES	10234
10403	INCREASES	15007
10403	INCREASES	19473
10403	INCREASES	23508
10403	INCREASES	23841
10403	INCREASES	7087
10408	INCREASES	41037
10411	INCREASES	19300
10411	INCREASES	26222
10411	INCREASES	26443
10411	INCREASES	26664
10413	DIRECTLY_DECREASES	22413
10419	INCREASES	19121
10419	INCREASES	19294
10420	INCREASES	14828
10420	INCREASES	15094
10421	INCREASES	6458
10422	INCREASES	23950
10423	INCREASES	12696
10428	INCREASES	33436
10428	INCREASES	38098
10431	INCREASES	15209
10432	INCREASES	14926
10432	INCREASES	15150
10432	INCREASES	19195
10432	INCREASES	19419
10432	INCREASES	19644
10432	INCREASES	26604
10433	INCREASES	10335
10433	INCREASES	14873
10433	INCREASES	26504
10433	INCREASES	26713
10433	INCREASES	6856
10434	INCREASES	19175
10435	INCREASES	31720
10435	INCREASES	42587
10436	INCREASES	11473
10436	INCREASES	7821
10438	INCREASES	44224
10440	INCREASES	14785
10447	INCREASES	10026
10447	INCREASES	10151
10447	INCREASES	23561
10447	INCREASES	7070
10449	INCREASES	26684
10449	INCREASES	6785
10450	INCREASES	14943
10451	INCREASES	19314
10451	INCREASES	26308
10452	INCREASES	36079
10454	INCREASES	19314
10456	INCREASES	23979
10456	INCREASES	26571
10457	INCREASES	4192
10459	DECREASES	12043
10461	DECREASES	41601
10461	INCREASES	16501
10461	INCREASES	27326
10461	INCREASES	31875
10461	INCREASES	35841
10461	INCREASES	36234
10461	INCREASES	36867
10461	INCREASES	37831
10461	INCREASES	38519
10461	INCREASES	42990
10461	INCREASES	43104
10461	INCREASES	44216
10461	INCREASES	44307
10462	INCREASES	15096
10464	INCREASES	26265
10465	INCREASES	34676
10468	INCREASES	40430
10468	INCREASES	44448
10469	INCREASES	23709
10469	INCREASES	23920
10471	INCREASES	19391
10472	INCREASES	26386
10472	INCREASES	26732
10473	INCREASES	6642
10474	INCREASES	14941
10474	INCREASES	6853
10475	INCREASES	12061
10475	INCREASES	38423
10475	INCREASES	44342
10475	INCREASES	8350
10476	INCREASES	23904
10481	INCREASES	10243
10484	INCREASES	38775
10485	INCREASES	10351
10485	INCREASES	14861
10487	DECREASES	41004
10488	DECREASES	35647
10490	INCREASES	26350
10491	INCREASES	12
10492	INCREASES	14775
10493	INCREASES	12289
10495	INCREASES	15078
10496	INCREASES	26471
10497	INCREASES	23861
10498	INCREASES	23731
10498	INCREASES	9966
10502	INCREASES	15082
10502	INCREASES	15149
10502	INCREASES	15282
10502	INCREASES	19194
10502	INCREASES	19313
10503	INCREASES	19328
10503	INCREASES	23817
10504	INCREASES	19451
10504	INCREASES	23685
10505	INCREASES	38757
10506	INCREASES	10114
10506	INCREASES	19148
10507	DECREASES	33419
10507	INCREASES	28753
10508	INCREASES	529
10510	INCREASES	10330
10510	INCREASES	14904
10511	INCREASES	23636
10516	INCREASES	10168
10516	INCREASES	10368
10516	INCREASES	14757
10516	INCREASES	14942
10516	INCREASES	14976
10516	INCREASES	15141
10516	INCREASES	15198
10516	INCREASES	15235
10516	INCREASES	15259
10516	INCREASES	19242
10516	INCREASES	19290
10516	INCREASES	19373
10516	INCREASES	19466
10516	INCREASES	19502
10516	INCREASES	19561
10516	INCREASES	23502
10516	INCREASES	23535
10516	INCREASES	23606
10516	INCREASES	23747
10516	INCREASES	23794
10516	INCREASES	24015
10516	INCREASES	26294
10516	INCREASES	26505
10516	INCREASES	26714
10516	INCREASES	6815
10516	INCREASES	6817
10516	INCREASES	9957
10517	INCREASES	23590
10519	INCREASES	10007
10519	INCREASES	14786
10519	INCREASES	26562
10519	INCREASES	6863
10520	INCREASES	14746
10520	INCREASES	9967
10521	DIRECTLY_INCREASES	26849
10524	INCREASES	29800
