27056	KEGG_DECREASES	39643
36211	KEGG_INCREASES	32245
40928	KEGG_INCREASES_EXPRESSION	761
40592	KEGG_INCREASES_EXPRESSION	13009
32495	KEGG_INCREASES	23734
23716	KEGG_DECREASES	38724
39771	INCREASES	17786
35849	KEGG_INCREASES	8790
41966	KEGG_INCREASES	42972
34076	INCREASES	36478
41364	KEGG_INCREASES	38177
32730	KEGG_INCREASES	41723
7978	INCREASES	18257
44396	KEGG_INCREASES_EXPRESSION	19670
36696	KEGG_INCREASES	38493
5725	INCREASES	29874
37672	KEGG_INCREASES_EXPRESSION	19716
40653	KEGG_INCREASES_EXPRESSION	7243
38955	KEGG_DECREASES	43504
35352	KEGG_INCREASES	28588
43778	KEGG_INCREASES_EXPRESSION	752
35261	KEGG_DECREASES	40354
43696	KEGG_INCREASES	38095
30790	INCREASES	34120
35370	KEGG_INCREASES	44048
9128	KEGG_INCREASES	26772
4220	INCREASES	7063
44370	KEGG_INCREASES	27281
3262	KEGG_INCREASES	32672
14512	KEGG_DECREASES	19210
44518	KEGG_INCREASES	38493
27193	KEGG_DECREASES	36713
36833	KEGG_INCREASES	42616
2869	KEGG_DECREASES	36393
38955	KEGG_DECREASES	28582
31943	INCREASES	32331
38955	KEGG_DECREASES	35881
39810	KEGG_DECREASES	42680
42647	KEGG_INCREASES_EXPRESSION	12966
32426	KEGG_INCREASES	42315
40927	KEGG_INCREASES	35216
32243	KEGG_DECREASES	39980
40377	KEGG_DECREASES	35341
6488	INCREASES	41388
9068	KEGG_INCREASES	44048
3822	INCREASES	30837
42700	KEGG_INCREASES	44384
39213	KEGG_INCREASES	38240
40746	KEGG_INCREASES	30586
26507	INHIBITOR	8945
24780	INCREASES	8277
34833	KEGG_INCREASES	19522
26544	ANTAGONIST;INHIBITOR	40776
41254	KEGG_INCREASES_EXPRESSION	1073
35600	KEGG_INCREASES	43891
24202	INCREASES	16011
35714	KEGG_DECREASES	30694
26904	KEGG_INCREASES	37055
44593	KEGG_INCREASES	38431
4034	DIRECTLY_DECREASES	41494
34703	KEGG_DECREASES	39845
43642	KEGG_INCREASES	40942
2721	CAUSES_NO_CHANGE	4757
37715	KEGG_INCREASES	43054
42399	KEGG_INCREASES	19320
43663	KEGG_INCREASES	37018
35565	KEGG_DECREASES	35390
44047	KEGG_INCREASES	42224
39783	KEGG_INCREASES	34911
36992	KEGG_DECREASES	43428
11583	POSITIVE ALLOSTERIC MODULATOR	9000
39730	KEGG_DECREASES	8899
14512	KEGG_DECREASES	2822
38860	KEGG_INCREASES	44564
32432	KEGG_INCREASES	43073
41313	KEGG_INCREASES	41723
37937	KEGG_DECREASES	41439
33600	KEGG_DECREASES	14502
44370	KEGG_INCREASES	39409
37069	INCREASES	21467
35277	KEGG_INCREASES	44265
35390	KEGG_INCREASES	43334
28414	KEGG_INCREASES	35756
41212	KEGG_INCREASES	32659
33331	KEGG_DECREASES	30999
40344	KEGG_INCREASES	38997
40464	KEGG_DECREASES	39176
41946	KEGG_INCREASES	37965
14519	KEGG_DECREASES_EXPRESSION	25242
5711	INCREASES	6900
30807	KEGG_INCREASES	23960
27968	INCREASES	10769
40876	KEGG_INCREASES	43753
39664	KEGG_INCREASES	40754
37015	KEGG_INCREASES	42167
27805	INCREASES	12903
9114	KEGG_INCREASES	38382
35872	KEGG_DECREASES	9158
43187	KEGG_INCREASES_EXPRESSION	20149
27007	KEGG_DECREASES	40448
38651	KEGG_DECREASES	37708
30807	INCREASES	21550
4017	DECREASES	6856
32619	KEGG_INCREASES	37023
40464	KEGG_DECREASES	37943
35989	INCREASES	26080
20291	INCREASES	17867
37877	KEGG_INCREASES	35603
36970	KEGG_INCREASES	40948
40982	KEGG_INCREASES	35613
38500	INCREASES	3874
27695	INCREASES	32142
9765	INCREASES	19716
36945	KEGG_DECREASES	14551
2112	INCREASES	26145
16421	DECREASES	43753
14752	INCREASES	24461
30944	KEGG_INCREASES	43070
33840	KEGG_DECREASES	38597
29596	INCREASES	13724
32245	KEGG_INCREASES	30790
40605	KEGG_INCREASES_EXPRESSION	7243
44149	KEGG_DECREASES	38905
44451	KEGG_INCREASES_EXPRESSION	634
41430	KEGG_INCREASES	42295
30616	KEGG_DECREASES	9272
41621	KEGG_INCREASES	33322
37937	KEGG_DECREASES	30907
37651	KEGG_INCREASES	32659
36512	KEGG_INCREASES	41723
30799	KEGG_INCREASES	42972
12197	INCREASES	9702
19655	KEGG_INCREASES	36731
42338	KEGG_INCREASES	32622
41960	KEGG_DECREASES	34560
42972	KEGG_INCREASES	32523
2869	KEGG_DECREASES	8836
33724	KEGG_INCREASES	42839
31314	INCREASES	17959
35177	DECREASES	3834
34577	KEGG_INCREASES_EXPRESSION	12620
6532	DECREASES	43909
36133	KEGG_INCREASES	34591
36945	KEGG_DECREASES	23967
14926	INCREASES	34101
36945	KEGG_INCREASES	43570
35400	KEGG_DECREASES	37546
33912	INCREASES	21830
23071	INCREASES	34735
36983	KEGG_INCREASES	38493
38029	KEGG_INCREASES	34637
33360	KEGG_INCREASES	43479
40355	KEGG_INCREASES	38323
24426	INCREASES	24499
42983	KEGG_DECREASES	42231
36050	KEGG_INCREASES	42315
27007	KEGG_DECREASES	35775
11958	ANTAGONIST	35828
35301	INCREASES	6952
6388	INCREASES	24533
41675	KEGG_INCREASES	41608
35843	KEGG_INCREASES	40124
35872	KEGG_DECREASES	39684
3826	INCREASES	42956
42820	INCREASES	12820
35053	KEGG_INCREASES	44385
34509	KEGG_DECREASES	33834
36981	KEGG_INCREASES	36030
38879	KEGG_DECREASES	32569
35663	KEGG_INCREASES	37621
40651	KEGG_INCREASES	44048
33351	KEGG_INCREASES	37656
43433	KEGG_INCREASES	33389
19210	KEGG_INCREASES	41723
31737	INCREASES	21786
23554	INCREASES	24917
28560	KEGG_INCREASES	34884
44086	KEGG_INCREASES	38493
37211	KEGG_INCREASES	43193
44086	KEGG_INCREASES	43479
42918	KEGG_INCREASES	41884
28867	KEGG_DECREASES	40247
33550	KEGG_INCREASES	38493
14275	KEGG_INCREASES	33583
35849	KEGG_INCREASES	23774
11613	POSITIVE ALLOSTERIC MODULATOR	23784
32181	DECREASES	24814
36828	KEGG_DECREASES	26925
27098	KEGG_INCREASES	35939
38651	KEGG_DECREASES	34497
40815	KEGG_INCREASES	40821
40842	KEGG_INCREASES	44148
37330	KEGG_INCREASES	38323
36786	KEGG_INCREASES	42553
44399	KEGG_INCREASES	40015
19603	KEGG_INCREASES_EXPRESSION	13082
39771	INCREASES	14952
41244	KEGG_DECREASES	40946
1729	INCREASES	4810
40169	KEGG_INCREASES	38493
37937	KEGG_DECREASES	44196
38808	KEGG_INCREASES	28485
44119	KEGG_INCREASES	35089
43753	INCREASES	2718
14878	DECREASES	25718
38236	KEGG_INCREASES	39807
35354	KEGG_INCREASES	35627
37092	INCREASES	31627
37748	KEGG_INCREASES	35352
37920	KEGG_INCREASES	44067
39376	KEGG_DECREASES	36424
43412	KEGG_DECREASES	32594
27007	KEGG_DECREASES	35401
37596	KEGG_INCREASES	9226
9168	KEGG_INCREASES	34433
41650	KEGG_DECREASES	44578
32250	KEGG_INCREASES	41758
41633	KEGG_INCREASES	42224
19383	KEGG_INCREASES	33827
38331	KEGG_INCREASES	36948
6163	CAUSES_NO_CHANGE	43228
19267	INCREASES	28538
33600	KEGG_INCREASES	23788
14512	KEGG_DECREASES	36420
41200	KEGG_INCREASES	36311
35374	KEGG_INCREASES	40876
39471	INCREASES	31980
11652	ANTAGONIST	44121
14631	KEGG_INCREASES	42224
41919	KEGG_INCREASES	42701
42720	KEGG_INCREASES	37918
31943	INCREASES	20474
32445	KEGG_INCREASES	23988
42720	KEGG_INCREASES	44385
23769	KEGG_INCREASES	31058
15278	INCREASES	24782
42057	KEGG_INCREASES	35144
43371	KEGG_INCREASES	35807
14218	KEGG_DECREASES	36315
28595	KEGG_INCREASES	42714
23917	KEGG_INCREASES	43479
43261	KEGG_INCREASES	38646
37937	KEGG_DECREASES	42424
23723	KEGG_INCREASES	19155
41648	KEGG_INCREASES	35520
6290	DECREASES	29061
34629	INCREASES	24763
19653	KEGG_INCREASES	35073
37061	KEGG_INCREASES	43479
40558	KEGG_INCREASES	35213
41198	KEGG_INCREASES	44048
36324	INCREASES	3834
44583	KEGG_INCREASES	35037
31001	KEGG_INCREASES	35033
43614	KEGG_INCREASES	24018
43412	KEGG_DECREASES	38926
18666	INCREASES	16259
14640	KEGG_INCREASES	37835
32870	INCREASES	27792
16646	INCREASES	39329
3935	DECREASES	3992
42240	KEGG_INCREASES	43839
43614	KEGG_INCREASES	31025
5432	DECREASES	20306
15194	INCREASES	8548
38651	KEGG_DECREASES	3110
33982	INCREASES	7686
34427	KEGG_INCREASES	33800
40928	KEGG_INCREASES_EXPRESSION	22761
40995	KEGG_DECREASES	41537
19502	KEGG_INCREASES	42224
9847	INCREASES	14890
19441	KEGG_INCREASES	35660
35910	KEGG_DECREASES	35849
3186	KEGG_INCREASES	43711
7253	DECREASES	32427
25974	DECREASES	39678
41740	KEGG_INCREASES	19646
3227	KEGG_INCREASES	42257
44292	KEGG_INCREASES	39035
43964	KEGG_INCREASES	3004
37226	KEGG_INCREASES	26844
39702	KEGG_INCREASES	34956
32150	INCREASES	27792
22226	ANTAGONIST	43047
41311	KEGG_INCREASES	38136
31110	KEGG_INCREASES	43479
38327	KEGG_DECREASES	26792
12402	INCREASES	34037
3149	DECREASES	13620
34488	KEGG_INCREASES	42315
36312	INCREASES	21358
43929	KEGG_INCREASES_EXPRESSION	17808
5053	INCREASES	24394
5243	INCREASES	7017
3186	KEGG_INCREASES	39873
14505	INCREASES	590
34820	KEGG_INCREASES	34494
40784	KEGG_INCREASES	23562
43930	KEGG_INCREASES	34653
40832	KEGG_INCREASES_EXPRESSION	17712
40377	KEGG_DECREASES	34722
19622	INCREASES	24019
28219	INCREASES	38412
41420	KEGG_INCREASES_EXPRESSION	12654
40155	INCREASES	17300
31926	INCREASES	1658
38395	KEGG_INCREASES_EXPRESSION	13060
35989	KEGG_DECREASES	37425
41997	KEGG_INCREASES	42983
40754	KEGG_INCREASES	42377
26422	ANTAGONIST	43315
9023	INCREASES	9467
44266	KEGG_INCREASES	37001
14526	KEGG_INCREASES	44324
39552	KEGG_DECREASES	41151
27311	DECREASES	31595
2941	KEGG_INCREASES	19252
16396	INCREASES	38980
36906	KEGG_INCREASES	42700
40697	KEGG_DECREASES	43193
27007	KEGG_DECREASES	43931
19441	KEGG_INCREASES	40503
29113	INCREASES	38399
11899	INHIBITOR	32607
38955	KEGG_INCREASES_EXPRESSION	22827
44370	KEGG_DECREASES	36961
8187	INCREASES	7033
38126	KEGG_INCREASES_EXPRESSION	22418
27007	KEGG_DECREASES	28810
12005	INHIBITOR	36971
21962	INHIBITOR	34965
39531	KEGG_INCREASES	41723
27809	INCREASES	38466
35346	KEGG_INCREASES_EXPRESSION	17715
26989	KEGG_DECREASES	41334
35400	KEGG_DECREASES	43139
33482	KEGG_INCREASES	28462
11633	INHIBITOR	2940
40820	KEGG_INCREASES	38734
35400	KEGG_DECREASES	35224
14987	INCREASES	8238
25813	INCREASES	29729
30949	KEGG_INCREASES	41817
16398	INCREASES	13459
37772	KEGG_INCREASES	41259
22227	INHIBITOR	9175
42248	INCREASES	1942
36658	KEGG_DECREASES	34544
36381	KEGG_INCREASES	36569
42224	KEGG_INCREASES	9014
32712	KEGG_INCREASES	44148
33405	KEGG_INCREASES	32457
30628	KEGG_INCREASES_EXPRESSION	19941
43278	KEGG_DECREASES	41592
43412	KEGG_DECREASES	38621
42815	KEGG_INCREASES	44389
32752	KEGG_INCREASES	38584
24162	INCREASES	8422
22385	AGONIST	36266
33787	KEGG_INCREASES	42315
36432	KEGG_INCREASES	30927
38955	KEGG_DECREASES	2861
37957	KEGG_INCREASES	30807
38109	KEGG_INCREASES	35546
42680	KEGG_INCREASES	35182
42733	KEGG_DECREASES	36805
43412	KEGG_DECREASES	40733
11175	INCREASES	30938
32569	KEGG_INCREASES	43193
40162	KEGG_INCREASES	37836
33371	KEGG_INCREASES	41911
38277	KEGG_INCREASES_EXPRESSION	12920
23562	KEGG_INCREASES	23734
19118	KEGG_DECREASES	35054
38651	KEGG_DECREASES	33787
34514	KEGG_INCREASES	30780
38362	KEGG_INCREASES	33833
14256	INCREASES	23359
30116	ANTAGONIST	39007
36528	KEGG_INCREASES_EXPRESSION	13088
35701	KEGG_INCREASES	36248
34579	KEGG_DECREASES	39982
25964	INCREASES	19743
44467	DECREASES	6988
23316	INCREASES	13777
42224	KEGG_INCREASES	41828
25871	INCREASES	8221
34756	KEGG_INCREASES	19426
28527	KEGG_INCREASES	37055
39696	KEGG_DECREASES	42100
39726	KEGG_INCREASES	38212
4201	INCREASES	39405
42399	KEGG_INCREASES	38630
36416	INCREASES	23130
19155	KEGG_DECREASES	32410
36142	KEGG_INCREASES	34736
43204	KEGG_INCREASES_EXPRESSION	7399
44067	KEGG_INCREASES	38908
44384	KEGG_INCREASES	39071
37128	KEGG_DECREASES	35820
32974	INCREASES	35264
37636	KEGG_INCREASES_EXPRESSION	22738
23562	KEGG_INCREASES	42705
22339	ANTAGONIST	8915
30694	KEGG_INCREASES	40181
11090	INCREASES	15189
27007	KEGG_DECREASES	28804
39329	INCREASES	8744
34936	INCREASES	24647
41319	KEGG_INCREASES	36030
11760	ANTAGONIST	36216
33085	INCREASES	15838
39080	INCREASES	16408
27277	KEGG_DECREASES	39295
33449	KEGG_DECREASES	40707
39938	KEGG_INCREASES	3233
33331	KEGG_DECREASES	34856
38955	KEGG_DECREASES	33440
40974	KEGG_INCREASES	44318
35574	KEGG_INCREASES	33612
36945	KEGG_DECREASES	34859
43410	KEGG_INCREASES	42297
9923	INCREASES	22418
37918	KEGG_INCREASES_EXPRESSION	644
7856	INCREASES	40328
43371	KEGG_INCREASES	36109
4201	INCREASES	6781
2910	KEGG_INCREASES_EXPRESSION	17928
34629	KEGG_INCREASES	8998
31055	KEGG_DECREASES	38861
14314	KEGG_DECREASES	38815
18731	INCREASES	32143
5834	INCREASES	2191
14512	KEGG_DECREASES	37749
30804	KEGG_INCREASES	43940
23244	INCREASES	33228
38792	KEGG_INCREASES	44152
44569	INCREASES	23190
38651	KEGG_DECREASES	38519
39376	KEGG_DECREASES	32469
36527	KEGG_INCREASES	44276
36736	KEGG_DECREASES	32681
38039	KEGG_INCREASES	41723
38354	KEGG_DECREASES	36109
44451	KEGG_INCREASES_EXPRESSION	17970
35110	KEGG_INCREASES_EXPRESSION	22711
27007	KEGG_DECREASES	41165
37920	INCREASES	5826
40211	KEGG_INCREASES	23900
42019	KEGG_INCREASES	28829
40413	INCREASES	2206
33600	KEGG_DECREASES	3062
11808	AGONIST	38523
36658	KEGG_INCREASES	38245
5054	INCREASES	2344
36267	KEGG_INCREASES_EXPRESSION	17789
30720	KEGG_INCREASES	23905
19306	KEGG_INCREASES	32531
35845	INCREASES	31289
23879	KEGG_INCREASES	36002
41017	KEGG_DECREASES	38597
42945	KEGG_INCREASES	40470
28756	KEGG_DECREASES	36394
43412	KEGG_DECREASES	44107
38651	KEGG_DECREASES	35644
43261	KEGG_INCREASES	42839
34982	KEGG_INCREASES	41886
42044	KEGG_INCREASES	42312
40377	KEGG_DECREASES	35425
40726	KEGG_INCREASES	38443
41121	KEGG_DECREASES	34416
38090	KEGG_INCREASES	36175
41470	KEGG_INCREASES	36155
26941	KEGG_INCREASES	41020
35574	KEGG_INCREASES	41477
33600	KEGG_DECREASES	39276
27014	KEGG_DECREASES	38938
37873	KEGG_INCREASES	37845
38651	KEGG_DECREASES	42964
4157	INCREASES	28028
