85941	HAS_ANTAGONISM_WITH	62127
24169	HAS_ANTAGONISM_WITH	79269
85983	HAS_ANTAGONISM_WITH	97890
69157	HAS_SYNERGISM_WITH	108024
48557	HAS_ANTAGONISM_WITH	85239
59804	HAS_ANTAGONISM_WITH	97840
108066	HAS_ANTAGONISM_WITH	73887
68058	HAS_ANTAGONISM_WITH	93205
70951	HAS_SYNERGISM_WITH	66142
73993	HAS_ANTAGONISM_WITH	110882
66142	HAS_SYNERGISM_WITH	93060
101971	HAS_ANTAGONISM_WITH	67973
87645	HAS_ANTAGONISM_WITH	106635
96068	HAS_ANTAGONISM_WITH	63902
32948	HAS_ANTAGONISM_WITH	110852
100207	HAS_ANTAGONISM_WITH	91955
74709	HAS_ANTAGONISM_WITH	73989
83530	HAS_ANTAGONISM_WITH	85267
66142	HAS_SYNERGISM_WITH	66172
57584	HAS_ANTAGONISM_WITH	71589
109178	HAS_SYNERGISM_WITH	71575
66151	HAS_ANTAGONISM_WITH	109178
42543	HAS_SYNERGISM_WITH	97861
71575	HAS_ANTAGONISM_WITH	95487
100334	HAS_ANTAGONISM_WITH	93000
42444	HAS_SYNERGISM_WITH	93205
79198	HAS_ANTAGONISM_WITH	100214
91880	HAS_SYNERGISM_WITH	78148
33047	HAS_SYNERGISM_WITH	69171
59974	HAS_SYNERGISM_WITH	81098
93000	HAS_ANTAGONISM_WITH	74014
68058	HAS_ANTAGONISM_WITH	85877
66271	HAS_ANTAGONISM_WITH	104480
79190	HAS_ANTAGONISM_WITH	91788
79290	HAS_ANTAGONISM_WITH	81041
33047	HAS_ANTAGONISM_WITH	82395
33125	HAS_ANTAGONISM_WITH	76872
74028	HAS_SYNERGISM_WITH	106735
66313	HAS_SYNERGISM_WITH	90108
73915	HAS_SYNERGISM_WITH	74730
90151	HAS_SYNERGISM_WITH	59903
85267	HAS_ANTAGONISM_WITH	63895
71553	HAS_SYNERGISM_WITH	73816
97741	HAS_SYNERGISM_WITH	104516
98988	HAS_ANTAGONISM_WITH	67930
82282	HAS_ANTAGONISM_WITH	74014
83530	HAS_SYNERGISM_WITH	71575
93060	HAS_SYNERGISM_WITH	95392
95487	HAS_ANTAGONISM_WITH	97869
73915	HAS_SYNERGISM_WITH	82438
104447	HAS_ANTAGONISM_WITH	54073
73915	HAS_ANTAGONISM_WITH	83530
93021	HAS_ANTAGONISM_WITH	73887
66299	HAS_SYNERGISM_WITH	100207
98924	HAS_SYNERGISM_WITH	66151
87628	HAS_ANTAGONISM_WITH	69142
101986	HAS_SYNERGISM_WITH	79269
62201	HAS_ANTAGONISM_WITH	91866
74014	HAS_ANTAGONISM_WITH	93000
54144	HAS_SYNERGISM_WITH	33083
82304	HAS_ANTAGONISM_WITH	98946
48557	HAS_ANTAGONISM_WITH	101971
99059	HAS_ANTAGONISM_WITH	109133
71575	HAS_ANTAGONISM_WITH	91866
42571	HAS_ANTAGONISM_WITH	104477
109178	HAS_ANTAGONISM_WITH	97840
48557	HAS_ANTAGONISM_WITH	74582
82399	HAS_SYNERGISM_WITH	100228
85292	HAS_SYNERGISM_WITH	54191
87684	HAS_ANTAGONISM_WITH	73993
57620	HAS_ANTAGONISM_WITH	67930
104516	HAS_SYNERGISM_WITH	91788
73989	HAS_ANTAGONISM_WITH	63902
70440	HAS_ANTAGONISM_WITH	79198
96057	HAS_SYNERGISM_WITH	98988
24239	HAS_ANTAGONISM_WITH	85239
69171	HAS_ANTAGONISM_WITH	89414
93000	HAS_SYNERGISM_WITH	62144
97840	HAS_ANTAGONISM_WITH	91887
109178	HAS_SYNERGISM_WITH	71554
90151	HAS_ANTAGONISM_WITH	54102
85267	HAS_ANTAGONISM_WITH	100207
